dew,humidity,pressure,temperature,timestamp,volt
26.28712,85.63,1008.76,28.94,1767231655,4.14
26.27472,85.32,1008.79,28.99,1767231715,4.14
26.28383,85.07,1008.79,29.05,1767231775,4.13
26.3334,85.27,1008.83,29.06,1767231835,4.13
26.36068,85.21,1008.85,29.1,1767231895,4.13
26.263,84.72,1008.85,29.1,1767231955,4.13
26.2421,84.42,1008.86,29.14,1767232015,4.14
26.22831,84.4,1008.89,29.13,1767232075,4.13
26.27323,84.38,1008.87,29.18,1767232135,4.13
26.34625,84.5,1008.9,29.23,1767232195,4.13
26.41546,84.65,1008.88,29.27,1767232255,4.13
26.18953,83.48,1008.84,29.28,1767232315,4.13
26.10251,82.86,1008.83,29.32,1767232375,4.13
26.22591,83.13,1008.81,29.39,1767232435,4.13
26.35809,83.54,1008.84,29.44,1767232495,4.13
26.35048,83.31,1008.81,29.48,1767232555,4.13
26.29735,82.81,1008.84,29.53,1767232615,4.13
26.1974,82.37,1008.83,29.52,1767232675,4.13
26.27443,82.46,1008.86,29.58,1767232735,4.14
26.3833,82.61,1008.88,29.66,1767232795,4.13
26.54872,83.18,1008.89,29.71,1767232856,4.13
26.40948,82.31,1008.86,29.75,1767232916,4.14
26.43446,82.1,1008.87,29.82,1767232976,4.13
26.43773,81.88,1008.9,29.87,1767233036,4.13
26.49355,81.82,1008.93,29.94,1767233096,4.13
26.63331,82.26,1008.91,29.99,1767233156,4.13
26.63455,82.03,1008.9,30.04,1767233216,4.13
26.47035,81.24,1008.84,30.04,1767233276,4.14
26.44583,80.89,1008.89,30.09,1767233336,4.14
26.401,80.63,1008.86,30.1,1767233396,4.14
26.35435,80.27,1008.9,30.13,1767233457,4.14
26.45198,80.41,1008.91,30.2,1767233516,4.13
26.53723,80.63,1008.96,30.24,1767233576,4.13
26.51196,80.51,1008.94,30.24,1767233636,4.13
26.37803,80.29,1008.97,30.15,1767233696,4.13
26.37128,80.12,1008.95,30.18,1767233756,4.13
26.43344,80.23,1008.98,30.22,1767233816,4.14
26.58589,80.63,1008.9,30.29,1767233876,4.13
26.76393,81.2,1009.02,30.35,1767233936,4.14
26.73805,81.03,1008.96,30.36,1767233996,4.13
26.64606,80.5,1008.97,30.38,1767234056,4.13
26.69341,80.54,1008.97,30.42,1767234116,4.13
26.6791,80.38,1008.99,30.44,1767234176,4.13
26.74633,80.33,1009.03,30.52,1767234237,4.13
26.58532,79.8,1009.04,30.47,1767234297,4.13
26.5124,79.14,1009.02,30.54,1767234357,4.13
26.49325,78.87,1009.02,30.58,1767234417,4.13
26.48899,78.76,1009.01,30.6,1767234477,4.14
26.46517,78.38,1008.98,30.66,1767234537,4.13
26.57737,78.63,1008.97,30.72,1767234597,4.13
26.64097,78.7,1008.97,30.77,1767234657,4.13
26.65931,78.74,1008.97,30.78,1767234717,4.14
26.50807,78.22,1008.95,30.74,1767234777,4.13
26.63343,78.8,1008.96,30.74,1767234837,4.13
26.64526,78.9,1008.94,30.73,1767234897,4.14
26.61294,78.84,1008.91,30.71,1767234957,4.13
26.58709,78.72,1008.91,30.71,1767235017,4.13
26.6409,78.52,1008.87,30.81,1767235077,4.13
26.63741,78.28,1008.85,30.86,1767235137,4.14
26.80268,78.82,1008.85,30.91,1767235197,4.13
26.78111,78.72,1008.82,30.91,1767235257,4.14
26.92017,79.05,1008.83,30.98,1767235317,4.14
26.75892,78.17,1008.77,31.01,1767235377,4.13
26.66491,77.65,1008.76,31.03,1767235438,4.14
26.70365,77.65,1008.77,31.07,1767235498,4.14
26.74205,77.56,1008.77,31.13,1767235558,4.13
26.72152,77.29,1008.77,31.17,1767235618,4.13
26.87328,77.85,1008.77,31.2,1767235678,4.14
27.09473,78.69,1008.79,31.24,1767235738,4.14
26.84141,77.66,1008.8,31.21,1767235798,4.13
26.58298,76.27,1008.83,31.26,1767235858,4.14
26.21685,74.64,1008.84,31.26,1767235918,4.14
26.00172,73.32,1008.81,31.35,1767235978,4.13
25.79918,72.24,1008.82,31.4,1767236038,4.13
25.85934,72.21,1008.82,31.47,1767236098,4.13
26.068,72.9,1008.79,31.52,1767236158,4.13
26.16708,73.37,1008.79,31.51,1767236218,4.13
26.26915,73.73,1008.78,31.53,1767236278,4.14
26.26583,73.59,1008.76,31.56,1767236338,4.13
26.40759,74.04,1008.75,31.6,1767236398,4.14
26.64361,75.12,1008.79,31.59,1767236458,4.13
26.28667,73.43,1008.78,31.62,1767236518,4.14
26.25252,72.95,1008.78,31.7,1767236578,4.13
26.1918,72.73,1008.73,31.69,1767236639,4.14
26.2465,72.8,1008.69,31.73,1767236699,4.14
26.50608,73.84,1008.69,31.75,1767236759,4.13
26.50706,73.51,1008.65,31.83,1767236819,4.13
26.5728,73.67,1008.63,31.86,1767236879,4.14
26.40686,72.87,1008.66,31.88,1767236939,4.13
26.25785,72.15,1008.63,31.9,1767236999,4.14
26.16931,71.53,1008.63,31.96,1767237059,4.13
26.19148,71.3,1008.62,32.04,1767237179,4.14
26.19658,71.12,1008.62,32.09,1767237239,4.13
26.37021,71.65,1008.59,32.14,1767237300,4.14
26.57322,72.39,1008.6,32.17,1767237359,4.13
26.4515,71.71,1008.58,32.21,1767237419,4.14
26.26864,70.82,1008.59,32.24,1767237479,4.14
26.3021,70.64,1008.56,32.32,1767237539,4.13
26.34991,70.6,1008.51,32.38,1767237599,4.13
26.31063,70.04,1008.53,32.48,1767237661,4.14
26.35392,70.14,1008.53,32.5,1767237720,4.14
26.44024,70.26,1008.49,32.56,1767237780,4.13
26.47881,70.42,1008.49,32.56,1767237840,4.14
26.27935,69.4,1008.56,32.61,1767237900,4.14
26.10122,68.48,1008.51,32.66,1767237960,4.14
25.97777,68.02,1008.51,32.65,1767238020,4.13
26.04193,68.01,1008.47,32.72,1767238080,4.14
26.02538,68.02,1008.49,32.7,1767238140,4.14
25.74175,67.0,1008.46,32.67,1767238200,4.13
25.75146,66.85,1008.46,32.72,1767238260,4.13
25.92227,67.53,1008.39,32.72,1767238320,4.14
25.96177,67.65,1008.36,32.73,1767238380,4.13
26.15616,68.24,1008.32,32.78,1767238440,4.14
26.34394,69.04,1008.28,32.77,1767238500,4.14
26.44938,69.51,1008.29,32.76,1767238560,4.14
26.24555,68.95,1008.28,32.69,1767238620,4.13
26.28234,69.1,1008.22,32.69,1767238680,4.14
26.40953,69.66,1008.18,32.68,1767238740,4.13
26.43575,69.65,1008.25,32.71,1767238800,4.14
26.35209,69.19,1008.23,32.74,1767238860,4.14
26.25666,68.84,1008.19,32.73,1767238920,4.13
26.34769,69.25,1008.22,32.72,1767238980,4.14
26.03803,68.34,1008.2,32.63,1767239040,4.14
26.08662,68.19,1008.16,32.72,1767239101,4.14
26.17534,68.51,1008.1,32.73,1767239161,4.14
26.2954,68.92,1008.06,32.75,1767239221,4.13
26.3191,68.9,1008.05,32.78,1767239281,4.14
26.49645,69.39,1008.03,32.84,1767239341,4.13
26.41986,69.35,1008.03,32.77,1767239401,4.14
26.53837,69.64,1008.0,32.82,1767239461,4.14
26.65068,70.3,1008.0,32.77,1767239521,4.13
26.55476,70.18,1008.02,32.7,1767239581,4.14
26.57135,70.13,1008.0,32.73,1767239641,4.13
26.64953,69.94,1008.01,32.86,1767239701,4.14
26.54418,69.39,1008.03,32.89,1767239761,4.13
26.61296,69.32,1007.99,32.98,1767239821,4.14
26.73114,69.53,1008.02,33.05,1767239881,4.14
26.96032,70.0,1008.0,33.17,1767239941,4.13
27.06609,70.16,1007.98,33.24,1767240001,4.14
27.03114,69.82,1007.94,33.29,1767240061,4.14
27.1295,69.91,1007.98,33.37,1767240121,4.14
27.09369,69.49,1007.97,33.44,1767240181,4.14
27.13869,69.44,1007.97,33.5,1767240241,4.14
27.08305,69.33,1007.98,33.47,1767240301,4.13
27.12722,69.51,1007.97,33.47,1767240362,4.14
26.87781,69.0,1007.96,33.34,1767240422,4.14
26.75005,68.83,1007.98,33.25,1767240482,4.14
26.74827,68.63,1007.96,33.3,1767240542,4.14
26.82207,68.89,1007.9,33.31,1767240602,4.14
26.76417,68.81,1007.88,33.27,1767240662,4.13
26.81118,69.35,1007.86,33.18,1767240722,4.13
26.67215,69.25,1007.9,33.06,1767240782,4.14
26.72137,69.49,1007.87,33.05,1767240842,4.14
27.02072,70.17,1007.91,33.19,1767240903,4.14
26.56855,69.1,1007.93,32.99,1767240962,4.14
26.73973,69.37,1007.87,33.1,1767241022,4.14
26.89116,70.03,1007.91,33.09,1767241082,4.13
26.98672,70.03,1007.92,33.19,1767241142,4.14
26.96079,70.12,1007.93,33.14,1767241202,4.14
27.15318,70.48,1007.9,33.25,1767241262,4.14
27.27319,70.66,1007.9,33.33,1767241322,4.14
27.27227,70.34,1007.91,33.41,1767241382,4.14
27.13681,69.94,1007.91,33.37,1767241442,4.14
27.05624,69.61,1007.9,33.37,1767241502,4.14
26.97562,69.32,1007.89,33.36,1767241562,4.14
27.02905,69.46,1007.85,33.38,1767241623,4.14
27.12257,69.96,1007.82,33.35,1767241683,4.14
27.16965,70.39,1007.79,33.29,1767241743,4.13
27.32102,70.66,1007.78,33.38,1767241803,4.14
27.54677,71.24,1007.76,33.47,1767241863,4.13
27.5324,71.22,1007.76,33.46,1767241923,4.14
27.42199,70.92,1007.75,33.42,1767241983,4.14
27.56576,71.72,1007.77,33.37,1767242043,4.13
27.5085,71.32,1007.73,33.41,1767242103,4.14
27.51315,71.1,1007.71,33.47,1767242163,4.14
27.41174,70.6,1007.75,33.49,1767242223,4.14
27.1455,69.39,1007.75,33.52,1767242283,4.13
27.32035,69.87,1007.66,33.58,1767242343,4.13
27.58435,70.76,1007.66,33.63,1767242403,4.14
27.57153,70.47,1007.65,33.69,1767242463,4.13
27.54641,70.17,1007.65,33.74,1767242523,4.14
27.68823,70.36,1007.66,33.84,1767242583,4.14
27.86445,70.85,1007.63,33.9,1767242643,4.14
27.70024,69.9,1007.69,33.97,1767242703,4.14
27.4411,68.58,1007.64,34.04,1767242763,4.14
27.47673,68.57,1007.66,34.08,1767242823,4.14
27.36474,67.97,1007.65,34.12,1767242883,4.14
27.54763,68.74,1007.64,34.11,1767242944,4.14
27.72279,69.1,1007.6,34.2,1767243004,4.13
27.7726,69.34,1007.6,34.19,1767243064,4.14
27.62346,68.7,1007.61,34.2,1767243124,4.13
27.80937,69.18,1007.6,34.27,1767243184,4.14
27.79029,69.18,1007.63,34.25,1767243244,4.14
27.43335,67.94,1007.65,34.2,1767243304,4.14
27.57026,68.22,1007.6,34.27,1767243364,4.13
27.82209,69.27,1007.61,34.26,1767243424,4.13
27.55816,68.4,1007.65,34.21,1767243484,4.14
27.53255,68.45,1007.63,34.17,1767243544,4.14
27.25805,68.0,1007.63,34.0,1767243604,4.14
27.02539,67.68,1007.66,33.84,1767243664,4.13
26.90674,67.7,1007.59,33.71,1767243724,4.14
27.23145,68.58,1007.62,33.82,1767243784,4.13
27.28939,68.43,1007.58,33.92,1767243844,4.14
27.27707,68.19,1007.58,33.97,1767243904,4.13
27.19633,67.83,1007.56,33.98,1767243964,4.13
27.20831,67.5,1007.63,34.08,1767244024,4.13
27.05919,66.8,1007.64,34.11,1767244084,4.13
26.91536,66.46,1007.66,34.05,1767244144,4.14
26.76198,66.64,1007.63,33.84,1767244204,4.14
27.12718,67.48,1007.59,34.0,1767244265,4.13
27.39917,68.45,1007.6,34.03,1767244325,4.13
27.16994,68.87,1007.6,33.68,1767244385,4.13
27.38165,69.38,1007.6,33.77,1767244445,4.13
27.4783,69.93,1007.56,33.73,1767244505,4.14
27.58256,70.24,1007.55,33.76,1767244565,4.13
27.68486,70.78,1007.6,33.73,1767244625,4.13
27.54783,70.53,1007.62,33.65,1767244685,4.14
27.48533,70.43,1007.57,33.61,1767244745,4.13
27.51234,70.66,1007.57,33.58,1767244805,4.13
27.58723,71.01,1007.57,33.57,1767244865,4.14
27.3979,70.82,1007.57,33.42,1767244925,4.14
27.27831,70.84,1007.55,33.29,1767244985,4.13
27.09905,71.05,1007.58,33.05,1767245045,4.13
27.13736,71.29,1007.58,33.03,1767245105,4.13
26.98384,71.53,1007.49,32.81,1767245165,4.14
27.00209,71.93,1007.59,32.73,1767245225,4.14
27.05393,72.19,1007.6,32.72,1767245285,4.13
26.89855,72.06,1007.56,32.59,1767245345,4.13
27.02899,72.41,1007.53,32.64,1767245405,4.14
27.25289,73.12,1007.55,32.7,1767245465,4.13
27.17944,72.97,1007.52,32.66,1767245525,4.13
27.08957,72.75,1007.52,32.62,1767245585,4.14
27.12153,73.01,1007.5,32.59,1767245645,4.14
27.19776,73.42,1007.52,32.57,1767245705,4.14
27.11621,73.4,1007.53,32.49,1767245766,4.14
26.80535,72.89,1007.49,32.29,1767245826,4.14
26.91564,73.24,1007.5,32.32,1767245886,4.13
26.9889,73.39,1007.48,32.36,1767245946,4.13
27.01137,73.57,1007.46,32.34,1767246006,4.13
26.79888,72.78,1007.45,32.31,1767246066,4.14
26.72799,72.6,1007.44,32.28,1767246126,4.14
26.66003,72.72,1007.44,32.18,1767246186,4.14
26.71245,73.11,1007.45,32.14,1767246246,4.13
26.6176,72.95,1007.44,32.08,1767246306,4.14
26.77668,73.47,1007.42,32.12,1767246366,4.13
26.89786,73.87,1007.45,32.15,1767246426,4.13
26.78094,73.53,1007.46,32.11,1767246486,4.13
26.69555,73.12,1007.42,32.12,1767246546,4.14
26.68728,73.25,1007.38,32.08,1767246606,4.13
26.77971,73.4,1007.37,32.14,1767246666,4.13
26.90536,74.07,1007.33,32.11,1767246726,4.13
26.91225,74.1,1007.34,32.11,1767246786,4.13
26.71543,73.33,1007.36,32.09,1767246846,4.13
26.88698,73.99,1007.34,32.11,1767246906,4.13
27.07209,74.63,1007.32,32.15,1767246966,4.14
26.80557,73.72,1007.34,32.09,1767247026,4.14
26.92875,74.34,1007.29,32.07,1767247086,4.14
27.03988,74.7,1007.27,32.1,1767247147,4.13
26.91588,74.41,1007.28,32.04,1767247207,4.14
26.77631,73.76,1007.24,32.05,1767247267,4.14
26.65593,73.53,1007.23,31.98,1767247327,4.14
26.87097,74.34,1007.21,32.01,1767247387,4.13
26.65501,73.86,1007.19,31.9,1767247447,4.13
26.51195,73.24,1007.17,31.9,1767247507,4.13
26.59436,73.43,1007.14,31.94,1767247567,4.14
26.54166,73.41,1007.15,31.89,1767247627,4.13
26.6228,73.72,1007.14,31.9,1767247687,4.14
26.67251,74.02,1007.14,31.88,1767247747,4.14
26.52551,73.59,1007.12,31.83,1767247807,4.13
26.70918,74.18,1007.07,31.88,1767247867,4.13
26.83245,74.72,1007.07,31.88,1767247928,4.13
26.86997,74.97,1007.09,31.86,1767247987,4.13
26.81326,74.89,1007.08,31.82,1767248047,4.14
26.72818,74.77,1007.1,31.76,1767248107,4.14
26.52504,74.47,1006.99,31.62,1767248168,4.14
26.74726,75.28,1006.99,31.66,1767248227,4.14
26.5966,75.04,1006.93,31.56,1767248287,4.14
26.57115,74.8,1006.91,31.59,1767248348,4.14
26.58587,74.95,1006.89,31.57,1767248408,4.13
26.59906,75.35,1006.9,31.49,1767248468,4.14
26.52051,75.13,1006.88,31.46,1767248528,4.13
26.52502,75.15,1006.89,31.46,1767248588,4.14
26.49445,75.1,1006.87,31.44,1767248648,4.14
26.51825,75.12,1006.81,31.46,1767248708,4.14
26.43433,75.09,1006.86,31.38,1767248768,4.14
26.49422,75.27,1006.82,31.4,1767248828,4.13
26.62608,76.03,1006.86,31.36,1767248888,4.13
26.5545,75.71,1006.81,31.36,1767248948,4.14
26.53364,75.66,1006.79,31.35,1767249008,4.13
26.54793,75.81,1006.78,31.33,1767249068,4.14
26.45738,75.88,1006.77,31.22,1767249128,4.14
26.42772,76.05,1006.75,31.15,1767249188,4.13
26.49525,76.31,1006.74,31.16,1767249248,4.14
26.56056,76.43,1006.71,31.2,1767249308,4.14
26.64358,76.63,1006.7,31.24,1767249368,4.14
26.79495,77.14,1006.68,31.28,1767249428,4.14
26.879,77.39,1006.65,31.31,1767249488,4.14
26.81785,77.2,1006.61,31.29,1767249548,4.13
26.83672,77.11,1006.58,31.33,1767249608,4.13
26.94456,77.38,1006.53,31.38,1767249668,4.13
27.01096,77.55,1006.5,31.41,1767249728,4.13
26.99864,77.23,1006.46,31.47,1767249788,4.14
26.93867,76.74,1006.41,31.52,1767249848,4.14
27.03074,76.85,1006.44,31.59,1767249908,4.14
27.08772,77.02,1006.39,31.61,1767249969,4.13
27.03704,76.53,1006.39,31.67,1767250029,4.14
26.96201,76.28,1006.4,31.65,1767250089,4.14
26.9701,76.1,1006.38,31.7,1767250149,4.14
27.06606,76.27,1006.37,31.76,1767250209,4.14
26.83468,75.24,1006.35,31.76,1767250269,4.14
26.71894,74.56,1006.3,31.8,1767250329,4.13
26.77953,74.53,1006.27,31.87,1767250389,4.14
26.89883,74.8,1006.29,31.93,1767250449,4.14
26.64408,74.19,1006.28,31.81,1767250509,4.13
26.58404,73.97,1006.31,31.8,1767250569,4.13
26.76178,74.41,1006.28,31.88,1767250629,4.13
27.00266,74.96,1006.29,32.0,1767250689,4.14
27.05985,74.83,1006.28,32.09,1767250749,4.14
27.20796,75.27,1006.32,32.14,1767250809,4.13
27.22665,74.97,1006.29,32.23,1767250869,4.13
27.29064,74.87,1006.31,32.32,1767250929,4.14
27.04485,73.59,1006.27,32.37,1767250989,4.14
27.14066,73.63,1006.28,32.46,1767251049,4.14
27.0971,73.07,1006.24,32.55,1767251109,4.14
27.32176,73.54,1006.21,32.67,1767251169,4.13
27.42817,73.46,1006.23,32.8,1767251229,4.13
27.33689,72.74,1006.24,32.88,1767251290,4.13
27.44443,72.83,1006.24,32.97,1767251350,4.13
27.47499,72.47,1006.25,33.09,1767251410,4.13
27.48597,72.07,1006.28,33.2,1767251470,4.13
27.55299,72.11,1006.23,33.26,1767251530,4.13
27.75485,72.68,1006.24,33.33,1767251590,4.13
27.52737,71.76,1006.28,33.32,1767251650,4.13
27.80656,72.33,1006.25,33.47,1767251710,4.13
27.76152,72.14,1006.28,33.47,1767251770,4.13
27.70705,71.79,1006.24,33.5,1767251830,4.13
27.5563,71.16,1006.19,33.5,1767251890,4.14
27.49621,70.95,1006.18,33.49,1767251950,4.13
27.37413,70.92,1006.18,33.37,1767252010,4.13
27.31145,70.66,1006.1,33.37,1767252070,4.13
27.27335,70.74,1006.11,33.31,1767252130,4.14
27.22812,70.87,1006.09,33.23,1767252190,4.13
27.1972,71.1,1006.08,33.14,1767252250,4.13
27.13259,71.15,1006.11,33.06,1767252310,4.13
27.16129,71.31,1006.1,33.05,1767252370,4.14
27.24701,71.75,1006.11,33.03,1767252431,4.13
27.08633,71.8,1006.1,32.85,1767252491,4.13
26.90192,71.75,1006.12,32.67,1767252551,4.13
27.0135,72.1,1006.08,32.7,1767252611,4.13
27.28795,72.9,1006.07,32.79,1767252671,4.14
27.14764,72.67,1006.12,32.7,1767252731,4.14
27.27443,73.13,1006.12,32.72,1767252791,4.14
27.18488,72.87,1006.14,32.69,1767252851,4.13
27.15163,72.81,1006.2,32.67,1767252911,4.14
26.98508,72.55,1006.16,32.56,1767252971,4.14
26.99144,72.7,1006.13,32.53,1767253031,4.13
26.80849,72.78,1006.12,32.32,1767253091,4.13
26.85921,73.08,1006.08,32.3,1767253151,4.13
26.78373,73.21,1006.06,32.19,1767253211,4.13
26.95409,73.78,1006.06,32.23,1767253271,4.13
26.95017,73.93,1006.02,32.19,1767253331,4.14
26.8671,73.82,1006.07,32.13,1767253391,4.13
26.80748,73.77,1006.06,32.08,1767253451,4.14
26.82103,74.08,1006.04,32.02,1767253511,4.13
26.71515,74.08,1006.01,31.91,1767253571,4.13
26.7101,74.1,1006.01,31.9,1767253631,4.13
26.69861,74.26,1005.99,31.85,1767253691,4.13
26.69407,74.62,1006.0,31.76,1767253752,4.13
26.64996,74.85,1005.97,31.66,1767253812,4.13
26.74516,75.1,1005.89,31.7,1767253872,4.13
26.78234,75.65,1005.84,31.61,1767253932,4.13
26.91517,76.2,1005.84,31.62,1767253992,4.13
26.95894,76.57,1005.85,31.58,1767254052,4.13
26.8317,76.65,1005.85,31.43,1767254112,4.13
26.80995,76.77,1005.87,31.38,1767254172,4.13
26.77764,76.93,1005.86,31.31,1767254232,4.13
26.91065,77.49,1005.86,31.32,1767254292,4.12
26.77431,77.31,1005.84,31.22,1767254352,4.13
26.62123,77.23,1005.84,31.08,1767254412,4.12
26.69144,77.55,1005.85,31.08,1767254472,4.12
26.67772,77.62,1005.85,31.05,1767254532,4.14
26.65523,77.65,1005.82,31.02,1767254592,4.13
26.70885,77.94,1005.82,31.01,1767254652,4.13
26.71321,77.96,1005.84,31.01,1767254712,4.13
26.7407,78.22,1005.84,30.98,1767254772,4.13
26.67094,78.39,1005.84,30.87,1767254832,4.14
26.47382,78.42,1005.81,30.66,1767254892,4.12
26.63204,79.2,1005.84,30.65,1767254952,4.14
26.40411,79.36,1005.83,30.38,1767255012,4.12
26.42132,79.76,1005.86,30.31,1767255072,4.12
26.5966,80.45,1005.9,30.34,1767255132,4.13
26.69206,80.95,1005.93,30.33,1767255193,4.11
26.62411,81.23,1005.98,30.2,1767255253,4.13
26.6596,81.26,1006.0,30.23,1767255313,4.13
26.61915,81.58,1006.08,30.12,1767255373,4.13
26.61135,81.73,1006.08,30.08,1767255433,4.13
26.58605,81.89,1006.06,30.02,1767255493,4.13
26.65145,82.49,1006.1,29.96,1767255553,4.13
26.66435,83.22,1006.13,29.82,1767255613,4.13
26.79352,84.0,1006.14,29.79,1767255673,4.12
26.79051,84.47,1006.12,29.69,1767255733,4.12
26.67428,84.72,1006.14,29.52,1767255793,4.13
26.73463,85.81,1006.12,29.36,1767255854,4.14
26.76266,86.25,1006.1,29.3,1767255913,4.13
26.73133,86.39,1006.1,29.24,1767255973,4.12
26.76042,87.09,1006.08,29.13,1767256033,4.13
26.89041,87.86,1006.1,29.11,1767256093,4.1
26.92722,88.51,1006.05,29.02,1767256153,4.13
26.94176,89.1,1006.01,28.92,1767256213,4.13
26.82764,89.64,1006.03,28.7,1767256273,4.11
26.72805,90.0,1006.04,28.53,1767256333,4.12
26.61484,90.5,1006.03,28.32,1767256393,4.12
26.49025,90.89,1006.06,28.12,1767256453,4.13
26.39051,91.31,1006.03,27.94,1767256513,4.13
26.38231,91.8,1006.05,27.84,1767256573,4.12
26.29764,92.2,1006.06,27.68,1767256634,4.12
26.29281,92.66,1006.05,27.59,1767256694,4.11
26.24722,92.79,1006.06,27.52,1767256754,4.11
26.30187,93.09,1006.07,27.52,1767256814,4.11
26.35721,93.34,1006.03,27.53,1767256874,4.11
26.30061,93.52,1006.03,27.44,1767256934,4.11
26.32957,93.68,1006.0,27.44,1767256994,4.12
26.2782,93.78,1005.97,27.37,1767257054,4.11
26.30526,93.82,1005.95,27.39,1767257114,4.11
26.3206,93.96,1005.98,27.38,1767257174,4.1
26.31788,94.0,1005.96,27.37,1767257234,4.1
26.26823,94.11,1006.01,27.3,1767257294,4.1
26.29605,94.32,1006.04,27.29,1767257354,4.1
26.25167,94.46,1006.06,27.22,1767257414,4.1
26.15707,94.32,1006.08,27.15,1767257474,4.1
26.0658,94.42,1006.07,27.04,1767257534,4.1
26.0527,94.68,1006.03,26.98,1767257594,4.1
26.01781,94.93,1006.0,26.9,1767257654,4.1
25.87521,95.19,1006.09,26.71,1767257714,4.1
25.82075,95.5,1006.15,26.6,1767257774,4.1
25.81867,95.77,1006.12,26.55,1767257834,4.1
25.82403,95.97,1006.2,26.52,1767257894,4.1
25.72397,96.08,1006.22,26.4,1767257954,4.1
25.74208,96.24,1006.29,26.39,1767258014,4.1
25.78759,96.5,1006.39,26.39,1767258074,4.1
25.77099,96.69,1006.35,26.34,1767258134,4.1
25.78443,96.71,1006.39,26.35,1767258196,4.1
25.7451,96.77,1006.45,26.3,1767258255,4.1
25.72742,96.84,1006.46,26.27,1767258315,4.1
25.6664,96.89,1006.57,26.2,1767258375,4.1
25.63952,96.85,1006.64,26.18,1767258435,4.1
25.61486,96.88,1006.71,26.15,1767258495,4.1
25.58672,96.89,1006.85,26.12,1767258555,4.1
25.53819,96.84,1006.84,26.08,1767258615,4.1
25.50657,96.83,1006.87,26.05,1767258675,4.1
25.51478,96.82,1006.98,26.06,1767258735,4.1
25.55684,96.89,1007.09,26.09,1767258795,4.1
25.5573,96.95,1007.18,26.08,1767258855,4.1
25.58591,97.0,1007.17,26.1,1767258915,4.1
25.60154,97.09,1007.18,26.1,1767258975,4.1
25.61368,97.16,1007.23,26.1,1767259035,4.1
25.64747,97.24,1007.28,26.12,1767259095,4.1
25.63621,97.29,1007.25,26.1,1767259155,4.1
25.66349,97.39,1007.25,26.11,1767259215,4.1
25.62535,97.4,1007.28,26.07,1767259275,4.1
25.56423,97.45,1007.26,26.0,1767259335,4.1
25.48967,97.48,1007.25,25.92,1767259396,4.1
25.42679,97.52,1007.24,25.85,1767259456,4.1
25.3873,97.58,1007.29,25.8,1767259516,4.1
25.40108,97.66,1007.21,25.8,1767259576,4.1
25.29348,97.73,1007.16,25.68,1767259636,4.1
25.17072,97.77,1007.2,25.55,1767259696,4.1
24.99467,97.79,1007.25,25.37,1767259756,4.1
24.87983,97.76,1007.3,25.26,1767259816,4.1
24.86674,97.8,1007.24,25.24,1767259876,4.1
24.80721,97.86,1007.28,25.17,1767259936,4.1
24.77758,97.92,1007.26,25.13,1767259996,4.1
24.77814,98.04,1007.23,25.11,1767260056,4.1
24.79035,98.17,1007.25,25.1,1767260116,4.1
24.76408,98.25,1007.17,25.06,1767260176,4.1
24.77941,98.34,1007.21,25.06,1767260236,4.1
24.81469,98.43,1007.24,25.08,1767260296,4.1
24.79835,98.51,1007.27,25.05,1767260356,4.09
24.81535,98.61,1007.33,25.05,1767260416,4.1
24.81725,98.68,1007.37,25.04,1767260476,4.1
24.83911,98.75,1007.47,25.05,1767260536,4.1
24.86944,98.87,1007.48,25.06,1767260596,4.1
24.88451,98.9,1007.54,25.07,1767260656,4.09
24.91804,98.98,1007.58,25.09,1767260716,4.1
24.91482,99.02,1007.63,25.08,1767260777,4.1
24.93666,99.09,1007.66,25.09,1767260837,4.1
24.8652,99.14,1007.75,25.01,1767260897,4.1
24.79035,99.17,1007.66,24.93,1767260957,4.1
24.69046,99.17,1007.71,24.83,1767261017,4.1
24.59056,99.17,1007.74,24.73,1767261077,4.1
24.54723,99.15,1007.75,24.69,1767261137,4.1
24.51233,99.18,1007.73,24.65,1767261197,4.1
24.48236,99.18,1007.72,24.62,1767261257,4.09
24.47237,99.18,1007.8,24.61,1767261317,4.1
